# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Dec 28 12:14:09 UTC 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.050386 0.60000 10.00000 1.0664424896 2.4858335652    1.064  0.906  3.6626  3.162    3  0.000  0.440     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-12      0.00 5.948e-01 3.541e-01 7.387e-03 4.216e-03 2.237e-02 -1.000 5.109e-02 2.506 2.615 3.215 1.876
0.050386 0.60000 10.00000 1.0668162107 2.4859010097    1.065  0.944  3.6611  3.117    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -2.65e-12      0.00 5.946e-01 3.544e-01 7.372e-03 4.236e-03 2.237e-02 -1.000 5.109e-02 2.409 2.525 3.129 1.782
0.050386 0.60000 10.00000 1.0671793222 2.4859664874    1.065  0.985  3.6594  3.069    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-12      0.00 5.944e-01 3.545e-01 7.362e-03 4.249e-03 2.237e-02 -1.000 5.110e-02 2.307 2.429 3.039 1.682
0.050386 0.60000 10.00000 1.0675024986 2.4860247208    1.065  1.024  3.6577  3.024    3  0.000  0.439     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-12      0.00 5.943e-01 3.546e-01 7.356e-03 4.256e-03 2.237e-02 -1.000 5.110e-02 2.209 2.340 2.955 1.588
0.050386 0.60000 10.00000 1.0677965879 2.4860776778    1.066  1.063  3.6559  2.978    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -4.08e-12      0.00 5.943e-01 3.546e-01 7.354e-03 4.258e-03 2.237e-02 -1.000 5.110e-02 2.113 2.251 2.873 1.496
0.050386 0.60000 10.00000 1.0680706501 2.4861269982    1.066  1.101  3.6541  2.933    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-12      0.00 5.943e-01 3.546e-01 7.353e-03 4.259e-03 2.237e-02 -1.000 5.110e-02 2.017 2.163 2.791 1.403
0.050386 0.60000 10.00000 1.0683968067 2.4861856557    1.066  1.151  3.6518  2.874    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -5.62e-12      0.00 5.943e-01 3.546e-01 7.353e-03 4.261e-03 2.237e-02 -1.000 5.110e-02 1.893 2.050 2.686 1.284
0.050386 0.60000 10.00000 1.0686340332 2.4862282937    1.066  1.190  3.6498  2.827    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -6.48e-12      0.00 5.943e-01 3.546e-01 7.352e-03 4.261e-03 2.237e-02 -1.000 5.110e-02 1.796 1.961 2.604 1.191
0.050386 0.60000 10.00000 1.0689100027 2.4862778679    1.066  1.238  3.6473  2.769    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -7.75e-12      0.00 5.943e-01 3.546e-01 7.351e-03 4.262e-03 2.237e-02 -1.000 5.110e-02 1.674 1.853 2.504 1.076
0.050386 0.60000 10.00000 1.0691633224 2.4863233474    1.067  1.286  3.6448  2.711    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -9.24e-12      0.00 5.943e-01 3.546e-01 7.351e-03 4.263e-03 2.237e-02 -1.000 5.110e-02 1.555 1.746 2.408 0.963
0.050386 0.60000 10.00000 1.0694137812 2.4863682889    1.067  1.334  3.6422  2.653    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-11      0.00 5.943e-01 3.546e-01 7.350e-03 4.264e-03 2.237e-02 -1.000 5.110e-02 1.434 1.639 2.310 0.848
0.050386 0.60000 10.00000 1.0696864128 2.4864171815    1.067  1.375  3.6400  2.604    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-11      0.00 5.943e-01 3.546e-01 7.349e-03 4.265e-03 2.238e-02 -1.000 5.110e-02 1.333 1.548 2.227 0.752
0.050386 0.60000 10.00000 1.0698328018 2.4864434225    1.067  1.392  3.6391  2.583    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-11      0.00 5.943e-01 3.546e-01 7.349e-03 4.265e-03 2.238e-02 -1.000 5.110e-02 1.290 1.510 2.193 0.712
0.050386 0.60000 10.00000 1.0701235533 2.4864955167    1.067  1.341  3.6426  2.648    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-11      0.00 5.943e-01 3.546e-01 7.348e-03 4.266e-03 2.238e-02 -1.000 5.110e-02 1.419 1.621 2.290 0.832
0.050386 0.60000 10.00000 1.0701535940 2.4865008972    1.067  1.333  3.6431  2.658    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-11      0.00 5.943e-01 3.546e-01 7.348e-03 4.267e-03 2.238e-02 -1.000 5.110e-02 1.437 1.637 2.304 0.849
0.050386 0.60000 10.00000 1.0702511072 2.4865183603    1.067  1.360  3.6416  2.624    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-11      0.00 5.942e-01 3.546e-01 7.348e-03 4.267e-03 2.238e-02 -1.000 5.110e-02 1.370 1.577 2.250 0.785
0.050386 0.60000 10.00000 1.0704519749 2.4865543211    1.067  1.411  3.6386  2.562    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-11      0.00 5.942e-01 3.546e-01 7.347e-03 4.268e-03 2.238e-02 -1.000 5.110e-02 1.242 1.465 2.150 0.666
0.050386 0.60000 10.00000 1.0706412792 2.4865881975    1.067  1.460  3.6357  2.501    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-11      0.00 5.942e-01 3.546e-01 7.347e-03 4.268e-03 2.238e-02 -1.000 5.110e-02 1.119 1.359 2.056 0.551
0.050386 0.60000 10.00000 1.0708119869 2.4866187342    1.068  1.508  3.6328  2.442    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-11      0.00 5.942e-01 3.547e-01 7.347e-03 4.269e-03 2.238e-02 -1.000 5.110e-02 1.000 1.255 1.967 0.439
0.050386 0.60000 10.00000 1.0709724426 2.4866474268    1.068  1.557  3.6298  2.381    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-11      0.00 5.942e-01 3.547e-01 7.346e-03 4.269e-03 2.238e-02 -1.000 5.110e-02 0.878 1.151 1.877 0.326
0.050386 0.60000 10.00000 1.0711154938 2.4866729988    1.068  1.604  3.6268  2.321    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-11      0.00 5.942e-01 3.547e-01 7.346e-03 4.270e-03 2.238e-02 -1.000 5.111e-02 0.759 1.052 1.795 0.217
0.050386 0.60000 10.00000 1.0712465048 2.4866964116    1.068  1.651  3.6238  2.262    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-11      0.00 5.942e-01 3.547e-01 7.345e-03 4.270e-03 2.238e-02 -1.000 5.111e-02 0.641 0.954 1.714 0.109
0.050386 0.60000 10.00000 1.0713669062 2.4867179225    1.067  1.699  3.6207  2.202    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-11      0.00 5.942e-01 3.547e-01 7.345e-03 4.271e-03 2.238e-02 -1.000 5.111e-02 0.523 0.856 1.633 0.001
0.050386 0.60000 10.00000 1.0714749098 2.4867372137    1.067  1.745  3.6176  2.144    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1  -5.1e-11      0.00 5.942e-01 3.547e-01 7.345e-03 4.271e-03 2.238e-02 -1.000 5.111e-02 0.408 0.764 1.561 -0.102
0.050386 0.60000 10.00000 1.0715733767 2.4867547976    1.067  1.791  3.6144  2.085    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -6.07e-11      0.00 5.942e-01 3.547e-01 7.345e-03 4.271e-03 2.238e-02 -1.000 5.111e-02 0.293 0.674 1.492 -0.204
0.050386 0.60000 10.00000 1.0716634989 2.4867708881    1.067  1.837  3.6112  2.026    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -7.22e-11      0.00 5.942e-01 3.547e-01 7.344e-03 4.272e-03 2.238e-02 -1.000 5.111e-02 0.178 0.583 1.423 -0.306
0.050386 0.60000 10.00000 1.0717447996 2.4867854009    1.067  1.882  3.6079  1.968    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -8.57e-11      0.00 5.942e-01 3.547e-01 7.344e-03 4.272e-03 2.238e-02 -1.000 5.111e-02 0.066 0.497 1.358 -0.404
0.050386 0.60000 10.00000 1.0718184710 2.4867985497    1.067  1.926  3.6047  1.911    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-10      0.00 5.942e-01 3.547e-01 7.344e-03 4.272e-03 2.238e-02 -1.000 5.111e-02 -0.045 0.413 1.292 -0.500
0.050386 0.60000 10.00000 1.0718858242 2.4868105689    1.067  1.970  3.6014  1.853    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-10      0.00 5.942e-01 3.547e-01 7.344e-03 4.272e-03 2.238e-02 -1.000 5.111e-02 -0.156 0.327 1.224 -0.596
0.050386 0.60000 10.00000 1.0719470978 2.4868215018    1.067  2.014  3.5980  1.796    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-10      0.00 5.942e-01 3.547e-01 7.344e-03 4.273e-03 2.238e-02 -1.000 5.111e-02 -0.265 0.247 1.163 -0.688
0.050386 0.60000 10.00000 1.0720027685 2.4868314337    1.066  2.057  3.5947  1.740    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-10      0.00 5.942e-01 3.547e-01 7.344e-03 4.273e-03 2.238e-02 -1.000 5.111e-02 -0.372 0.170 1.106 -0.778
0.050386 0.60000 10.00000 1.0720546246 2.4868406839    1.066  2.100  3.5913  1.683    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.273e-03 2.238e-02 -1.000 5.111e-02 -0.479 0.092 1.047 -0.869
0.050386 0.60000 10.00000 1.0721011162 2.4868489764    1.066  2.142  3.5879  1.628    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.273e-03 2.238e-02 -1.000 5.111e-02 -0.584 0.020 0.998 -0.955
0.050386 0.60000 10.00000 1.0721442699 2.4868566728    1.065  2.184  3.5844  1.572    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.273e-03 2.238e-02 -1.000 5.111e-02 -0.689 -0.050 0.952 -1.039
0.050386 0.60000 10.00000 1.0721834898 2.4868636669    1.065  2.225  3.5810  1.516    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.273e-03 2.238e-02 -1.000 5.111e-02 -0.792 -0.119 0.905 -1.122
0.050386 0.60000 10.00000 1.0722196102 2.4868701078    1.065  2.266  3.5774  1.461    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -0.894 -0.175 0.889 -1.198
0.050386 0.60000 10.00000 1.0722522736 2.4868759319    1.064  2.305  3.5739  1.408    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -4.36e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -0.993 -0.225 0.886 -1.269
0.050386 0.60000 10.00000 1.0722826719 2.4868813516    1.064  2.345  3.5703  1.353    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -5.09e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.092 -0.275 0.885 -1.339
0.050386 0.60000 10.00000 1.0723112822 2.4868864523    1.063  2.385  3.5667  1.299    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.192 -0.316 0.904 -1.403
0.050386 0.60000 10.00000 1.0723367929 2.4868910001    1.063  2.423  3.5631  1.246    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1  -6.9e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.287 -0.354 0.926 -1.463
0.050386 0.60000 10.00000 1.0723602772 2.4868951865    1.062  2.460  3.5595  1.194    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -8.01e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.381 -0.388 0.955 -1.521
0.050386 0.60000 10.00000 1.0723823309 2.4868991176    1.062  2.498  3.5558  1.141    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1  -9.3e-10      0.00 5.942e-01 3.547e-01 7.343e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.476 -0.411 1.007 -1.567
0.050386 0.60000 10.00000 1.0724027157 2.4869027511    1.061  2.536  3.5520  1.088    3  0.000  0.438    17.46    12.09     8.34     6.45     5.24  4 -1.08e-09      0.00 5.942e-01 3.547e-01 7.343e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.569 -0.431 1.062 -1.612
0.050386 0.60000 10.00000 1.0724216700 2.4869061294    1.060  2.573  3.5482  1.036    3  0.000  0.438    19.47    13.29     9.13     7.07     5.75  4 -1.25e-09      0.00 5.942e-01 3.547e-01 7.343e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.662 -0.445 1.126 -1.650
0.050386 0.60000 10.00000 1.0724428892 2.4869099113    1.059  2.618  3.5436  0.972    3  0.000  0.438    22.23    14.91    10.19     7.91     6.43  3 -1.49e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.774 -0.453 1.221 -1.686
0.050386 0.60000 10.00000 1.0724626780 2.4869134381    1.058  2.662  3.5389  0.908    3  0.000  0.438    25.37    16.73    11.37     8.84     7.19  3 -1.78e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.886 -0.455 1.328 -1.717
0.050386 0.60000 10.00000 1.0724806786 2.4869166461    1.057  2.706  3.5342  0.845    3  0.000  0.438    28.89    18.73    12.67     9.87     8.02  3 -2.12e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.274e-03 2.238e-02 -1.000 5.111e-02 -1.994 -0.441 1.451 -1.730
0.050386 0.60000 10.00000 1.0724973679 2.4869196202    1.056  2.749  3.5295  0.783    3  0.000  0.438    32.90    20.97    14.11    11.01     8.95  3 -2.53e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.102 -0.420 1.583 -1.736
0.050386 0.60000 10.00000 1.0725125074 2.4869223181    1.054  2.791  3.5247  0.721    3  0.000  0.438    37.41    23.45    15.70    12.27     9.98  3    -3e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.207 -0.372 1.745 -1.713
0.050386 0.60000 10.00000 1.0725265741 2.4869248247    1.053  2.833  3.5198  0.659    3  0.000  0.438    42.51    26.21    17.45    13.66    11.12  3 -3.55e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.312 -0.320 1.912 -1.687
0.050386 0.60000 10.00000 1.0725393295 2.4869270976    1.051  2.873  3.5151  0.599    3  0.000  0.438    48.13    29.19    19.35    15.17    12.35  3 -4.19e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.412 -0.244 2.100 -1.634
0.050386 0.60000 10.00000 1.0725512505 2.4869292218    1.049  2.913  3.5102  0.539    3  0.000  0.438    54.53    32.54    21.46    16.86    13.72  2 -4.94e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.512 -0.155 2.313 -1.570
0.050386 0.60000 10.00000 1.0725624561 2.4869312184    1.047  2.952  3.5053  0.479    3  0.000  0.438    61.77    36.26    23.80    18.72    15.25  2 -5.82e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.611 -0.079 2.481 -1.513
0.050386 0.60000 10.00000 1.0725725889 2.4869330239    1.045  2.991  3.5004  0.420    3  0.000  0.438    69.80    40.32    26.33    20.75    16.90  2 -6.84e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.707 -0.004 2.645 -1.457
0.050386 0.60000 10.00000 1.0725821257 2.4869347231    1.043  3.029  3.4955  0.362    3  0.000  0.438    78.72    44.75    29.09    22.96    18.71  2 -8.01e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.801 0.050 2.744 -1.416
0.050386 0.60000 10.00000 1.0725910664 2.4869363160    1.040  3.066  3.4906  0.304    3  0.000  0.438    88.78    49.67    32.14    25.41    20.71  2 -9.38e-09      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.895 0.113 2.851 -1.366
0.050386 0.60000 10.00000 1.0725992918 2.4869377815    1.037  3.102  3.4857  0.247    3  0.000  0.438    99.90    55.02    35.43    28.06    22.87  2  -1.1e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -2.985 0.120 2.873 -1.364
0.050386 0.60000 10.00000 1.0726069212 2.4869391408    1.034  3.138  3.4808  0.190    3  0.000  0.438   112.31    60.90    39.03    30.96    25.24  2 -1.28e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -3.075 0.124 2.884 -1.365
0.050386 0.60000 10.00000 1.0726140738 2.4869404151    1.031  3.172  3.4759  0.135    3  0.000  0.438   126.01    67.27    42.93    34.10    27.81  2 -1.48e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -3.161 0.111 2.882 -1.381
0.050386 0.60000 10.00000 1.0726206303 2.4869415832    1.027  3.206  3.4711  0.081    3  0.000  0.438   140.90    74.10    47.08    37.45    30.55  2 -1.71e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -3.244 0.096 2.880 -1.398
0.050386 0.60000 10.00000 1.0726267099 2.4869426663    1.024  3.238  3.4662  0.027    3  0.000  0.438   157.54    81.61    51.61    41.13    33.55  1 -1.98e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -3.326 0.068 2.873 -1.429
0.050386 0.60000 10.00000 1.0726325512 2.4869437070    1.019  3.270  3.4613 -0.026    3  0.000  0.438   175.88    89.75    56.52    45.11    36.81  1 -2.28e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -3.405 0.038 2.864 -1.462
0.050386 0.60000 10.00000 1.0726381540 2.4869447051    1.015  3.302  3.4564 -0.080    3  0.000  0.438   190.77    98.78    61.93    49.51    40.40  1 -2.62e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -3.485 -0.005 2.854 -1.509
0.050386 0.60000 10.00000 1.0726433992 2.4869456396    1.010  3.333  3.4514 -0.134    3  0.000  0.438   206.66   108.69    67.84    54.31    44.34  1 -3.02e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -3.564 -0.052 2.845 -1.560
0.050386 0.60000 10.00000 1.0726494789 2.4869467226    1.003  3.369  3.4456 -0.196    3  0.000  0.438   226.63   121.33    75.35    60.44    49.35  1 -3.55e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -3.653 -0.110 2.843 -1.624
0.050386 0.60000 10.00000 1.0726535320 2.4869474447    0.998  3.392  3.4420 -0.235    3  0.000  0.438   240.14   130.03    80.49    64.64    52.78  1 -3.95e-08      0.00 5.942e-01 3.547e-01 7.342e-03 4.275e-03 2.238e-02 -1.000 5.111e-02 -3.709 -0.147 2.843 -1.665
0.050386 0.60000 10.00000 1.0726535320 2.4869474447    0.998  1.665  3.6371  2.272    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.950e-01 3.541e-01 7.525e-03 4.034e-03 2.232e-02 -1.000 5.093e-02 0.608 0.837 1.531 0.033
0.050386 0.60000 10.00000 1.0727601051 2.4869664280    0.998  1.680  3.6359  2.253    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.950e-01 3.541e-01 7.524e-03 4.035e-03 2.232e-02 -1.000 5.093e-02 0.570 0.806 1.504 -0.002
0.050386 0.60000 10.00000 1.0728660822 2.4869853008    0.998  1.681  3.6361  2.252    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.950e-01 3.541e-01 7.524e-03 4.035e-03 2.232e-02 -1.000 5.093e-02 0.567 0.802 1.500 -0.005
0.050386 0.60000 10.00000 1.0729719400 2.4870041480    0.998  1.679  3.6365  2.256    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.950e-01 3.541e-01 7.524e-03 4.035e-03 2.232e-02 -1.000 5.093e-02 0.572 0.805 1.501 -0.001
0.050386 0.60000 10.00000 1.0730776787 2.4870229698    0.998  1.676  3.6370  2.261    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.950e-01 3.541e-01 7.524e-03 4.035e-03 2.232e-02 -1.000 5.093e-02 0.579 0.809 1.503 0.004
0.050386 0.60000 10.00000 1.0731854439 2.4870421480    0.999  1.673  3.6376  2.266    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.524e-03 4.036e-03 2.232e-02 -1.000 5.093e-02 0.586 0.813 1.504 0.010
0.050386 0.60000 10.00000 1.0732904673 2.4870608339    0.999  1.671  3.6380  2.271    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.524e-03 4.036e-03 2.232e-02 -1.000 5.093e-02 0.593 0.817 1.506 0.015
0.050386 0.60000 10.00000 1.0733941793 2.4870792824    0.999  1.668  3.6385  2.275    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.523e-03 4.036e-03 2.232e-02 -1.000 5.093e-02 0.599 0.821 1.507 0.020
0.050386 0.60000 10.00000 1.0735009909 2.4870982780    0.999  1.666  3.6390  2.280    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.523e-03 4.036e-03 2.232e-02 -1.000 5.093e-02 0.605 0.824 1.509 0.025
0.050386 0.60000 10.00000 1.0736116171 2.4871179473    0.999  1.663  3.6395  2.284    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.523e-03 4.037e-03 2.232e-02 -1.000 5.093e-02 0.612 0.828 1.510 0.030
0.050386 0.60000 10.00000 1.0737249851 2.4871380994    0.999  1.661  3.6399  2.289    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.523e-03 4.037e-03 2.232e-02 -1.000 5.093e-02 0.618 0.832 1.512 0.035
0.050386 0.60000 10.00000 1.0738286972 2.4871565307    0.999  1.659  3.6404  2.292    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.523e-03 4.037e-03 2.232e-02 -1.000 5.093e-02 0.623 0.835 1.513 0.040
0.050386 0.60000 10.00000 1.0739392042 2.4871761651    0.999  1.657  3.6408  2.296    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.522e-03 4.037e-03 2.232e-02 -1.000 5.093e-02 0.628 0.837 1.514 0.043
0.050386 0.60000 10.00000 1.0740430355 2.4871946092    1.000  1.656  3.6411  2.299    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.522e-03 4.038e-03 2.232e-02 -1.000 5.093e-02 0.631 0.839 1.515 0.046
0.050386 0.60000 10.00000 1.0741065741 2.4872058938    1.000  1.655  3.6413  2.300    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.522e-03 4.038e-03 2.233e-02 -1.000 5.093e-02 0.633 0.840 1.515 0.047
0.050386 0.60000 10.00000 1.0741577148 2.4872149755    1.000  1.654  3.6414  2.301    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.522e-03 4.038e-03 2.233e-02 -1.000 5.093e-02 0.634 0.841 1.515 0.048
0.050386 0.60000 10.00000 1.0742609501 2.4872333051    1.000  1.653  3.6417  2.303    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.522e-03 4.038e-03 2.233e-02 -1.000 5.093e-02 0.637 0.842 1.515 0.050
0.050386 0.60000 10.00000 1.0743713379 2.4872529001    1.000  1.653  3.6420  2.305    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.522e-03 4.039e-03 2.233e-02 -1.000 5.093e-02 0.639 0.842 1.514 0.051
0.050386 0.60000 10.00000 1.0744813681 2.4872724271    1.000  1.652  3.6422  2.307    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.521e-03 4.039e-03 2.233e-02 -1.000 5.093e-02 0.640 0.842 1.513 0.052
0.050386 0.60000 10.00000 1.0745840073 2.4872906383    1.000  1.652  3.6424  2.308    4  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 5.949e-01 3.541e-01 7.521e-03 4.039e-03 2.233e-02 -1.000 5.093e-02 0.640 0.842 1.512 0.052
